sample	label
GSM4584847	lung
GSM4584848	lung
GSM4584849	lung
GSM4584850	lung
GSM4584851	lung
GSM4584853	lung
GSM4584854	lung
GSM4584855	lung
GSM4584856	lung
GSM4584857	lung
GSM4584858	lung
GSM4584859	lung
GSM4584860	lung
GSM4584861	lung
GSM4584862	lung
GSM4584863	lung
GSM4584864	lung
GSM4584865	lung
GSM4584866	lung
GSM4584867	lung
GSM4584868	lung
GSM4584869	lung
GSM4584871	lung
GSM4584872	lung
GSM4584873	lung
GSM4584874	lung
GSM4584875	lung
GSM4584876	lung
GSM4584877	lung
GSM4584878	lung
GSM4584879	lung
GSM4584880	lung
GSM4584881	lung
GSM4584882	lung
GSM4584883	lung
GSM4584884	lung
GSM4584885	lung
GSM4584886	lung
GSM4584887	lung
GSM4584888	lung
GSM4584889	lung
GSM4584890	lung
GSM4584891	lung
GSM4584892	lung
GSM4584893	lung
GSM4584894	lung
GSM4584895	lung
GSM4584896	lung
GSM4584897	lung
GSM4584899	lung
GSM4584900	lung
GSM4584901	lung
GSM4584902	lung
GSM4584903	lung
GSM4584904	lung
GSM4584905	lung
GSM4584906	lung
GSM4584907	lung
GSM4584908	lung
GSM4584909	lung
GSM4584910	lung
GSM4584911	lung
GSM4584912	lung
GSM4584913	lung
GSM4584914	lung
GSM4584915	lung
GSM4584916	lung
GSM4584917	lung
GSM4584918	lung
GSM4584919	lung
GSM4584920	lung
GSM4584921	lung
GSM4584922	lung
GSM4584923	lung
GSM4584924	lung
GSM4584925	lung
GSM4584926	lung
GSM4584927	lung
GSM4584929	lung
GSM4584931	lung
GSM4584932	lung
GSM4584933	lung
GSM4584934	lung
GSM4584935	lung
GSM4584936	lung
GSM4584937	lung
GSM4584938	lung
GSM4584939	lung
GSM4584940	lung
GSM4584941	lung
GSM4584942	lung
GSM4584943	lung
GSM4584944	lung
GSM4584945	lung
GSM4584946	lung
GSM4584947	lung
GSM4584948	lung
GSM4593963	colorectal
GSM4593964	colorectal
GSM4593966	colorectal
GSM4593967	colorectal
GSM4593969	colorectal
GSM4593970	colorectal
GSM4603471	pancreatic
GSM4603472	pancreatic
GSM4603473	pancreatic
GSM4603474	pancreatic
GSM4603475	pancreatic
GSM4603476	pancreatic
GSM4603478	pancreatic
GSM4603479	pancreatic
GSM4603480	pancreatic
GSM4603482	pancreatic
GSM4603483	pancreatic
GSM4603484	pancreatic
GSM4603485	pancreatic
GSM4603486	pancreatic
GSM4603487	pancreatic
GSM4603488	pancreatic
GSM4603489	pancreatic
GSM4603490	pancreatic
GSM4603491	pancreatic
GSM4603492	pancreatic
GSM4603493	pancreatic
GSM4603495	pancreatic
GSM4610665	
GSM4610673	
GSM4610688	
GSM4610689	
GSM4610694	
GSM4610701	
GSM4612360	breast
GSM4612361	breast
GSM4612362	breast
GSM4612363	breast
GSM4612364	breast
GSM4612365	breast
GSM4612366	breast
GSM4612367	breast
GSM4612370	breast
GSM4612371	breast
GSM4612373	breast
GSM4612374	breast
GSM4612376	breast
GSM4612377	breast
GSM4617904	breast
GSM4617905	breast
GSM4617908	breast
GSM4617909	breast
GSM4627040	pancreatic
GSM4627041	pancreatic
GSM4627043	pancreatic
GSM4627044	pancreatic
GSM4627045	pancreatic
GSM4636683	breast
GSM4636684	breast
GSM4636685	breast
GSM4636686	breast
GSM4636687	breast
GSM4636688	breast
GSM4636689	breast
GSM4636690	breast
GSM4636691	breast
GSM4636692	breast
GSM4636693	breast
GSM4636694	breast
GSM4636695	breast
GSM4636696	breast
GSM4636697	breast
GSM4636698	breast
GSM4636699	breast
GSM4636700	breast
GSM4636701	breast
GSM4636702	breast
GSM4636703	breast
GSM4636704	breast
GSM4636705	breast
GSM4636706	breast
GSM4667702	
GSM4667703	
GSM4667706	
GSM4672196	breast
GSM4672197	breast
GSM4672199	breast
GSM4672200	breast
GSM4672201	breast
GSM4672203	breast
GSM4672204	breast
GSM4672205	breast
GSM4672206	breast
GSM4672207	breast
GSM4672208	breast
GSM4672209	breast
GSM4672210	breast
GSM4672211	breast
GSM4672212	breast
GSM4672213	breast
GSM4672214	breast
GSM4672215	breast
GSM4672216	breast
GSM4672217	breast
GSM4672218	breast
GSM4672219	breast
GSM4672220	breast
GSM4672221	breast
GSM4683054	pancreatic
GSM4683056	pancreatic
GSM4715540	pancreatic
GSM4715541	pancreatic
GSM4715542	pancreatic
GSM4715543	pancreatic
GSM4715544	pancreatic
GSM4715546	pancreatic
GSM4728403	prostate
GSM4728404	prostate
GSM4728408	prostate
GSM4728409	prostate
GSM4728411	prostate
GSM4728412	prostate
GSM4728413	prostate
GSM4728415	prostate
GSM4728417	prostate
GSM4728418	prostate
GSM4728419	prostate
GSM4729113	lung
GSM4729114	lung
GSM4729115	lung
GSM4729116	lung
GSM4729117	lung
GSM4729119	lung
GSM4729120	lung
GSM4729121	lung
GSM4729122	lung
GSM4729123	lung
GSM4729124	lung
GSM4729125	lung
GSM4729126	lung
GSM4729127	lung
GSM4729153	breast
GSM4729154	breast
GSM4729155	breast
GSM4742596	ovarian
GSM4742597	ovarian
GSM4742598	ovarian
GSM4742599	ovarian
GSM4742600	ovarian
GSM4742602	ovarian
GSM4742603	ovarian
GSM4742604	ovarian
GSM4742605	ovarian
GSM4742607	ovarian
GSM4742608	ovarian
GSM4742609	ovarian
GSM4742613	ovarian
GSM4742614	ovarian
GSM4742615	ovarian
GSM4742616	ovarian
GSM4742617	ovarian
GSM4742618	ovarian
GSM4742619	ovarian
GSM4742620	ovarian
GSM4742622	ovarian
GSM4742623	ovarian
GSM4742624	ovarian
GSM4742626	ovarian
GSM4742627	ovarian
GSM4742629	ovarian
GSM4742630	ovarian
GSM4742631	ovarian
GSM4742632	ovarian
GSM4742634	ovarian
GSM4742636	ovarian
GSM4742637	ovarian
GSM4742639	ovarian
GSM4742640	ovarian
GSM4742642	ovarian
GSM4742645	ovarian
GSM4742647	ovarian
GSM4742648	ovarian
GSM4742650	ovarian
GSM4742651	ovarian
GSM4742655	ovarian
GSM4742656	ovarian
GSM4742657	ovarian
GSM4742658	ovarian
GSM4742660	ovarian
GSM4742661	ovarian
GSM4742662	ovarian
GSM4742663	ovarian
GSM4742664	ovarian
GSM4742672	ovarian
GSM4742673	ovarian
GSM4742674	ovarian
GSM4742675	ovarian
GSM4742676	ovarian
GSM4742677	ovarian
GSM4742679	ovarian
GSM4742680	ovarian
GSM4742681	ovarian
GSM4742682	ovarian
GSM4742683	ovarian
GSM4759271	lung
GSM4759274	lung
GSM4761145	colorectal
GSM4761146	colorectal
GSM4761147	colorectal
GSM4761148	colorectal
GSM4761149	colorectal
GSM4761150	colorectal
GSM4761151	colorectal
GSM4761152	colorectal
GSM4761153	colorectal
GSM4761155	colorectal
GSM4761156	colorectal
GSM4761157	colorectal
GSM4761158	colorectal
GSM4771880	
GSM4771881	
GSM4771882	
GSM4771883	
GSM4772949	lung
GSM4773861	prostate
GSM4773862	prostate
GSM4773864	prostate
GSM4773865	prostate
GSM4773866	prostate
GSM4773867	prostate
GSM4774635	breast
GSM4774636	breast
GSM4774637	breast
GSM4774638	breast
GSM4774639	breast
GSM4774640	breast
GSM4774643	breast
GSM4774645	breast
GSM4774646	breast
GSM4774647	breast
GSM4774648	breast
GSM4774649	breast
GSM4774650	breast
GSM4774651	breast
GSM4774652	breast
GSM4774653	breast
GSM4774654	breast
GSM4774655	breast
GSM4774656	breast
GSM4774657	breast
GSM4774658	breast
GSM4774659	breast
GSM4774662	breast
GSM4774663	breast
GSM4774664	breast
GSM4774665	breast
GSM4774666	breast
GSM4780451	
GSM4780452	
GSM4780453	
GSM4780454	
GSM4780457	
GSM4780458	
GSM4780459	
GSM4780460	
GSM4780461	
GSM4780462	
GSM4780463	
GSM4780464	
GSM4780465	
GSM4780466	
GSM4781046	pancreatic
GSM4781050	pancreatic
GSM4781053	pancreatic
GSM4781054	pancreatic
GSM4781057	pancreatic
GSM4781058	pancreatic
GSM4781059	pancreatic
GSM4781060	pancreatic
GSM4781061	pancreatic
GSM4795798	
GSM4795801	
GSM4812255	breast
GSM4812256	breast
GSM4812260	breast
GSM4812261	breast
GSM4812263	breast
GSM4812265	breast
GSM4812266	breast
GSM4812267	breast
GSM4812268	breast
GSM4812269	breast
GSM4816379	prostate
GSM4816380	prostate
GSM4816381	prostate
GSM4816382	prostate
GSM4816383	prostate
GSM4824207	prostate
GSM4824208	prostate
GSM4824209	prostate
GSM4824210	prostate
GSM4824212	pancreatic
GSM4824213	prostate
GSM4824214	prostate
GSM4824216	prostate
GSM4824218	prostate
GSM4824219	pancreatic
GSM4824220	prostate
GSM4824221	
GSM4824222	
GSM4824223	pancreatic
GSM4824224	pancreatic
GSM4824225	prostate
GSM4824226	pancreatic
GSM4824227	pancreatic
GSM4824228	pancreatic
GSM4824230	prostate
GSM4827152	
GSM4827153	
GSM4827154	
GSM4827155	
GSM4827156	
GSM4827157	
GSM4832341	lung
GSM4832342	lung
GSM4832351	lung
GSM4832352	lung
GSM4832357	lung
GSM4872289	breast
GSM4872290	breast
GSM4872945	prostate
GSM4872946	prostate
GSM4887510	breast
GSM4887514	breast
GSM4887515	breast
GSM4887516	breast
GSM4887517	breast
GSM4889424	
GSM4889425	
GSM4889427	
GSM4889428	
GSM4889429	
GSM4889436	lung
GSM4889438	lung
GSM4889439	lung
GSM4889440	lung
GSM4889441	lung
GSM4889442	ovarian
GSM4889443	ovarian
GSM4889444	ovarian
GSM4889445	ovarian
GSM4889446	ovarian
GSM4889447	ovarian
GSM4889454	
GSM4889455	
GSM4889457	
GSM4889458	
GSM4889459	
GSM4904372	gastric
GSM4904375	gastric
GSM4904376	gastric
GSM4904377	gastric
GSM4904378	gastric
GSM4904379	gastric
GSM4911564	gastric
GSM4911565	gastric
GSM4911566	gastric
GSM4911567	gastric
GSM4911569	gastric
GSM4911570	gastric
GSM4915320	gastric
GSM4915321	gastric
GSM4915322	gastric
GSM4915323	gastric
GSM4915324	gastric
GSM4915325	gastric
GSM4932594	breast
GSM4932595	breast
GSM4932596	breast
GSM4932597	breast
GSM4932598	breast
GSM4932599	breast
GSM4932600	breast
GSM4933201	colorectal
GSM4933202	colorectal
GSM4933203	colorectal
GSM4933204	colorectal
GSM4933205	colorectal
GSM4933206	colorectal
GSM4933207	colorectal
GSM4933208	colorectal
GSM4933209	colorectal
GSM4933210	colorectal
GSM4933211	colorectal
GSM4933212	colorectal
GSM4933213	colorectal
GSM4933214	colorectal
GSM4933215	colorectal
GSM4933216	colorectal
GSM4933217	colorectal
GSM4933218	colorectal
GSM4933219	colorectal
GSM4933220	colorectal
GSM4933221	colorectal
GSM4933222	colorectal
GSM4933223	colorectal
GSM4933224	colorectal
GSM4933225	colorectal
GSM4933226	colorectal
GSM4933227	colorectal
GSM4933228	colorectal
GSM4933229	colorectal
GSM4933230	colorectal
GSM4933231	colorectal
GSM4933232	colorectal
GSM4933233	colorectal
GSM4933234	colorectal
GSM4933235	colorectal
GSM4933236	colorectal
GSM4933237	colorectal
GSM4933238	colorectal
GSM4933239	colorectal
GSM4933240	colorectal
GSM4933241	colorectal
GSM4933242	colorectal
GSM4933243	colorectal
GSM4933244	colorectal
GSM4933245	colorectal
GSM4933246	colorectal
GSM4933247	colorectal
GSM4933248	colorectal
GSM4933249	colorectal
GSM4933250	colorectal
GSM4933251	colorectal
GSM4933252	colorectal
GSM4933253	colorectal
GSM4933254	colorectal
GSM4933255	colorectal
GSM4933256	colorectal
GSM4933257	colorectal
GSM4933258	colorectal
GSM4933259	colorectal
GSM4933260	colorectal
GSM4946181	breast
GSM4946182	breast
GSM4946183	breast
GSM4946184	breast
GSM4946185	breast
GSM4946186	breast
GSM4946187	breast
GSM4946188	breast
GSM4946189	breast
GSM4946190	breast
GSM4946191	breast
GSM4946192	breast
GSM4946193	breast
GSM4946194	breast
GSM4946195	breast
GSM4946196	breast
GSM4946197	breast
GSM4946198	breast
GSM4946199	breast
GSM4946200	breast
GSM4946201	breast
GSM4946202	breast
GSM4946390	ovarian
GSM4946391	ovarian
GSM4946392	ovarian
GSM4946393	ovarian
GSM4946394	ovarian
GSM4946395	ovarian
GSM4946899	gastric
GSM4946900	gastric
GSM4946902	gastric
GSM4946903	gastric
GSM4946905	gastric
GSM4946907	gastric
GSM4946908	gastric
GSM4946909	gastric
GSM4946910	gastric
GSM4946912	gastric
GSM4946914	gastric
GSM4946916	gastric
GSM4946917	gastric
GSM4946918	gastric
GSM4946919	gastric
GSM4946920	gastric
GSM4946921	gastric
GSM4946923	gastric
GSM4946924	gastric
GSM4946925	gastric
GSM4946926	gastric
GSM4946927	gastric
GSM4946928	gastric
GSM4946929	gastric
GSM4946930	gastric
GSM4946931	gastric
GSM4946932	gastric
GSM4946933	gastric
GSM4946935	gastric
GSM4946936	gastric
GSM4946938	gastric
GSM4946939	gastric
GSM4946940	gastric
GSM4946941	gastric
GSM4946942	gastric
GSM4946943	gastric
GSM4946946	gastric
GSM4946947	gastric
GSM4946948	gastric
GSM4946949	gastric
GSM4946950	gastric
GSM4946952	gastric
GSM4946954	gastric
GSM4946956	gastric
GSM4946957	gastric
GSM4946959	gastric
GSM4946961	gastric
GSM4946962	gastric
GSM4946963	gastric
GSM4946964	gastric
GSM4946965	gastric
GSM4946966	gastric
GSM4946968	gastric
GSM4946970	gastric
GSM4946975	gastric
GSM4946976	gastric
GSM4946979	gastric
GSM4946981	gastric
GSM4946983	gastric
GSM4946986	gastric
GSM4946987	gastric
GSM4946990	gastric
GSM4946993	gastric
GSM4946997	gastric
GSM4947000	gastric
GSM4947001	gastric
GSM4947003	gastric
GSM4947004	gastric
GSM4947005	gastric
GSM4947006	gastric
GSM4947007	gastric
GSM4947008	gastric
GSM4947009	gastric
GSM4947010	gastric
GSM4947012	gastric
GSM4947013	gastric
GSM4947014	gastric
GSM4947015	gastric
GSM4947021	gastric
GSM4947023	gastric
GSM4947026	gastric
GSM4948179	
GSM4948180	
GSM4948181	
GSM4948184	
GSM4948185	
GSM4948186	
GSM4948187	
GSM4948189	
GSM4948190	
GSM4948191	
GSM4948192	
GSM4948193	
GSM4948195	
GSM4948196	
GSM4948437	breast
GSM4948438	breast
GSM4948439	breast
GSM4948440	breast
GSM4948441	breast
GSM4948442	breast
GSM4948443	breast
GSM4948444	breast
GSM4948445	breast
GSM4948446	breast
GSM4948447	breast
GSM4948448	breast
GSM4948449	breast
GSM4948451	breast
GSM4948452	breast
GSM4948453	breast
GSM4948454	breast
GSM4948456	breast
GSM4948457	breast
GSM4948458	breast
GSM4948459	breast
GSM4948460	breast
GSM4948462	prostate
GSM4948463	prostate
GSM4948464	prostate
GSM4948465	prostate
GSM4948467	prostate
GSM4948469	prostate
GSM4948470	prostate
GSM4948471	prostate
GSM4948472	prostate
GSM4948473	prostate
GSM4948474	prostate
GSM4948475	prostate
GSM4948476	prostate
GSM4948477	prostate
GSM4948478	prostate
GSM4948479	prostate
GSM4948480	prostate
GSM4948481	prostate
GSM4948482	prostate
GSM4948483	prostate
GSM4948484	prostate
GSM4948485	prostate
GSM4948486	breast
GSM4948487	breast
GSM4948488	breast
GSM4948489	breast
GSM4948490	breast
GSM4948491	breast
GSM4948492	breast
GSM4948493	breast
GSM4948494	breast
GSM4948495	breast
GSM4948496	breast
GSM4948497	breast
GSM4948498	breast
GSM4948499	breast
GSM4948500	breast
GSM4948501	breast
GSM4948502	breast
GSM4948503	breast
GSM4948504	prostate
GSM4948505	prostate
GSM4948506	prostate
GSM4948507	prostate
GSM4948508	prostate
GSM4949831	breast
GSM4949832	breast
GSM4949833	breast
GSM4949834	breast
GSM4949835	breast
GSM4949836	breast
GSM4949837	breast
GSM4949838	breast
GSM4949839	breast
GSM4949840	breast
GSM4949841	breast
GSM4949842	breast
GSM4949843	breast
GSM4949844	breast
GSM4949845	breast
GSM4949846	breast
GSM4949847	breast
GSM4949848	breast
GSM4949849	breast
GSM4949850	breast
GSM4949851	breast
GSM4949852	breast
GSM4949853	breast
GSM4949854	breast
GSM4949855	breast
GSM4949856	breast
GSM4949857	breast
GSM4949858	breast
GSM4949859	breast
GSM4949860	breast
GSM4949861	breast
GSM4949862	breast
GSM4949863	breast
GSM4949864	breast
GSM4949865	breast
GSM4949866	breast
GSM4949867	breast
GSM4949868	breast
GSM4949869	breast
GSM4949870	breast
GSM4949871	breast
GSM4949872	breast
GSM4949873	breast
GSM4949874	breast
GSM4949875	breast
GSM4949876	breast
GSM4949877	breast
GSM4949878	breast
GSM4949879	breast
GSM4949880	breast
GSM4949881	breast
GSM4949882	breast
GSM4949883	breast
GSM4949884	breast
GSM4949885	breast
GSM4949886	breast
GSM4949887	breast
GSM4949888	breast
GSM4949889	breast
GSM4949890	breast
GSM4949891	breast
GSM4949892	breast
GSM4949893	breast
GSM4949894	breast
GSM4949895	breast
GSM4949896	breast
GSM4949897	breast
GSM4949898	breast
GSM4949899	breast
GSM4949900	breast
GSM4949901	breast
GSM4949902	breast
GSM4949903	breast
GSM4949904	breast
GSM4949905	breast
GSM4949906	breast
GSM4949907	breast
GSM4958923	prostate
GSM4958924	prostate
GSM4968783	prostate
GSM4968784	prostate
GSM4968785	prostate
GSM4968786	prostate
GSM4970383	breast
GSM4970385	breast
GSM4970386	breast
GSM4977787	prostate
GSM4977788	prostate
GSM4977789	prostate
GSM4977791	prostate
GSM4977792	prostate
GSM4987735	colorectal
GSM4987736	colorectal
GSM4987737	colorectal
GSM4987738	colorectal
GSM4987739	colorectal
GSM4987740	colorectal
GSM4987741	colorectal
GSM4987742	colorectal
GSM4987743	colorectal
GSM4987744	colorectal
GSM4987745	colorectal
GSM4987746	colorectal
GSM4987871	gastric
GSM4987872	gastric
GSM4987873	gastric
GSM4987875	gastric
GSM4987878	gastric
GSM4987879	gastric
GSM4989073	breast
GSM4989074	breast
GSM4989075	breast
GSM4989076	breast
GSM4989077	breast
GSM4989078	breast
GSM4989079	breast
GSM4989080	breast
GSM4989081	breast
GSM4989082	breast
GSM4989083	breast
GSM4989084	breast
GSM4989085	breast
GSM4989086	breast
GSM4989087	breast
GSM4989088	breast
GSM4989089	breast
GSM4989090	breast
GSM4989091	breast
GSM4989092	breast
GSM4989093	breast
GSM4989094	breast
GSM4989095	breast
GSM4989096	breast
GSM4989097	breast
GSM4989098	breast
GSM4989099	breast
GSM4989100	breast
GSM4989101	breast
GSM4989102	breast
GSM4989103	breast
GSM4989104	breast
GSM4989105	breast
GSM4989106	breast
GSM4989107	breast
GSM4989108	breast
GSM4989109	breast
GSM4989110	breast
GSM4989111	breast
GSM4989112	breast
GSM4989113	breast
GSM4989114	breast
GSM4989115	breast
GSM4989116	breast
GSM4989117	breast
GSM4989118	breast
GSM4989119	breast
GSM4989120	breast
GSM4989121	breast
GSM4989122	breast
GSM4989123	breast
GSM4989124	breast
GSM4989125	breast
GSM4989126	breast
GSM4989128	breast
GSM4989129	breast
GSM4989130	breast
GSM4989131	breast
GSM4989132	breast
GSM4989133	breast
GSM4989134	breast
GSM4989135	breast
GSM4989136	breast
GSM4989137	breast
GSM4989138	breast
GSM4989139	breast
GSM4989140	breast
GSM4989141	breast
GSM4989142	breast
GSM4989143	breast
GSM4989144	breast
GSM4989145	breast
GSM4989146	breast
GSM4989148	breast
GSM4989149	breast
GSM4989150	breast
GSM4989151	breast
GSM4989152	breast
GSM4989153	breast
GSM4989154	breast
GSM4989156	breast
GSM4989157	breast
GSM4989158	breast
GSM4989159	breast
GSM4989160	breast
GSM4989161	breast
GSM4989162	breast
GSM4989163	breast
GSM4989164	breast
GSM4989165	breast
GSM4989166	breast
GSM4989167	breast
GSM4989168	breast
GSM4989169	breast
GSM4989170	breast
GSM4989171	breast
GSM4989172	breast
GSM4989173	breast
GSM4989174	breast
GSM4989175	breast
GSM4989176	breast
GSM4989177	breast
GSM4989178	breast
GSM4989179	breast
GSM4989180	breast
GSM4989181	breast
GSM4989183	breast
GSM4989184	breast
GSM4989185	breast
GSM4989186	breast
GSM4989187	breast
GSM4989188	breast
GSM4989189	breast
GSM4989190	breast
GSM4989191	breast
GSM4989192	breast
GSM4989193	breast
GSM4989194	breast
GSM4989195	breast
GSM4989196	breast
GSM4989197	breast
GSM4989198	breast
GSM4989199	breast
GSM4989200	breast
GSM4989201	breast
GSM4989202	breast
GSM4989203	breast
GSM4989204	breast
GSM4989205	breast
GSM4989206	breast
GSM4989207	breast
GSM4989208	breast
GSM4989209	breast
GSM4989210	breast
GSM4989211	breast
GSM4989212	breast
GSM4989213	breast
GSM4989214	breast
GSM4989215	breast
GSM4989216	breast
GSM4989217	breast
GSM4989218	breast
GSM4989219	breast
GSM4989220	breast
GSM4989221	breast
GSM4989222	breast
GSM4989223	breast
GSM4989224	breast
GSM4989225	breast
GSM4989226	breast
GSM4989227	breast
GSM4989228	breast
GSM4989229	breast
GSM4989230	breast
GSM4989231	breast
GSM4989232	breast
GSM4989233	breast
GSM4989234	breast
GSM4989235	breast
GSM4989236	breast
GSM4989237	breast
GSM4989238	breast
GSM4989239	breast
GSM4989240	breast
GSM4989241	breast
GSM4989242	breast
GSM4989243	breast
GSM4989244	breast
GSM4989245	breast
GSM4989247	breast
GSM4989248	breast
GSM4989249	breast
GSM4989250	breast
GSM4989251	breast
GSM4989252	breast
GSM4989253	breast
GSM4989254	breast
GSM4989255	breast
GSM4989256	breast
GSM4989257	breast
GSM4989258	breast
GSM4989259	breast
GSM4989260	breast
GSM4989261	breast
GSM4989262	breast
GSM4989263	breast
GSM4989264	breast
GSM4989265	breast
GSM4989266	breast
GSM4989267	breast
GSM4989268	breast
GSM4989269	breast
GSM4989270	breast
GSM4989272	breast
GSM4989273	breast
GSM4989274	breast
GSM4989275	breast
GSM4989276	breast
GSM4989277	breast
GSM4989278	breast
GSM4989279	breast
GSM4989280	breast
GSM4989281	breast
GSM4989282	breast
GSM4989283	breast
GSM4989284	breast
GSM4989285	breast
GSM4989286	breast
GSM4989287	breast
GSM4989289	breast
GSM4989290	breast
GSM4989291	breast
GSM4989292	breast
GSM4989293	breast
GSM4994385	colorectal
GSM4996442	
GSM4996444	
GSM4996445	
GSM4996446	
GSM4996447	
GSM4996448	
GSM4996449	
GSM4996450	
GSM4996451	
GSM4996452	
GSM4996453	
GSM4996454	
GSM4996455	
GSM4996456	
GSM4996457	
GSM4996458	
GSM4996459	
GSM5004252	gastric
GSM5004253	gastric
GSM5012128	colorectal
GSM5012130	colorectal
GSM5012131	colorectal
GSM5012132	colorectal
GSM5012133	colorectal
GSM5012134	colorectal
GSM5012135	colorectal
GSM5012136	colorectal
GSM5012137	colorectal
GSM5012138	colorectal
GSM5012139	colorectal
GSM5012140	colorectal
GSM5012141	colorectal
GSM5012142	colorectal
GSM5012143	colorectal
GSM5012146	colorectal
GSM5012147	colorectal
GSM5012148	colorectal
GSM5012149	colorectal
GSM5012150	colorectal
GSM5012151	colorectal
GSM5013363	breast
GSM5013365	breast
GSM5013366	breast
GSM5013367	breast
GSM5013368	breast
GSM5013370	breast
GSM5013372	breast
GSM5013374	breast
GSM5014667	lung
GSM5014668	lung
GSM5014669	lung
GSM5017832	colorectal
GSM5017833	colorectal
GSM5017835	colorectal
GSM5017836	colorectal
GSM5017838	colorectal
GSM5017839	colorectal
GSM5017840	colorectal
GSM5017841	colorectal
GSM5017842	colorectal
GSM5017843	colorectal
GSM5026380	colorectal
GSM5026381	colorectal
GSM5026382	colorectal
GSM5026383	colorectal
GSM5026384	colorectal
GSM5026385	colorectal
GSM5026386	colorectal
GSM5029487	breast
GSM5029488	breast
GSM5029489	breast
GSM5029491	breast
GSM5029492	breast
GSM5029493	breast
GSM5029494	breast
GSM5029495	breast
GSM5029496	breast
GSM5029497	breast
GSM5029498	breast
GSM5048281	
GSM5048282	
GSM5048283	
GSM5048284	
GSM5048285	
GSM5048286	
GSM5048287	
GSM5048288	
GSM5048289	
GSM5048290	
GSM5048291	
GSM5048292	
GSM5049703	
GSM5049704	
GSM5049705	
GSM5049706	
GSM5062153	prostate
GSM5062155	prostate
GSM5062156	prostate
GSM5071304	lung
GSM5071306	lung
GSM5071308	lung
GSM5071309	lung
GSM5071310	lung
GSM5071311	lung
GSM5071312	lung
GSM5071313	lung
GSM5071314	lung
GSM5071315	lung
GSM5071316	lung
GSM5071317	lung
GSM5071318	lung
GSM5071320	lung
GSM5071321	lung
GSM5076183	breast
GSM5076184	breast
GSM5076186	breast
GSM5088931	breast
GSM5088932	breast
GSM5088933	breast
GSM5088934	breast
GSM5088935	breast
GSM5088936	breast
GSM5088937	breast
GSM5088938	breast
GSM5088939	breast
GSM5088940	breast
GSM5088943	breast
GSM5088945	breast
GSM5088946	breast
GSM5090060	gastric
GSM5090061	gastric
GSM5090062	gastric
GSM5090063	gastric
GSM5090064	gastric
GSM5101014	gastric
GSM5101015	gastric
GSM5101016	gastric
GSM5101017	gastric
GSM5101019	gastric
GSM5101020	gastric
GSM5101022	gastric
GSM5101023	gastric
GSM5101025	gastric
GSM5101026	gastric
GSM5102894	
GSM5102896	
GSM5102898	
GSM5104687	colorectal
GSM5104688	colorectal
GSM5104689	colorectal
GSM5104690	colorectal
GSM5104691	colorectal
GSM5104692	colorectal
GSM5104693	colorectal
GSM5104694	colorectal
GSM5104695	colorectal
GSM5104697	colorectal
GSM5105633	colorectal
GSM5105634	colorectal
GSM5105657	colorectal
GSM5105658	colorectal
GSM5105659	colorectal
GSM5105660	colorectal
GSM5105688	breast
GSM5105691	breast
GSM5105692	breast
GSM5105694	
GSM5105695	
GSM5105696	breast
GSM5105697	breast
GSM5133498	lung
GSM5133499	lung
GSM5134498	lung
GSM5134501	lung
GSM5136483	breast
GSM5136484	breast
GSM5136485	breast
GSM5136486	breast
GSM5136488	breast
GSM5136489	breast
GSM5136490	breast
GSM5136491	breast
GSM5136494	breast
GSM5136495	breast
GSM5136496	breast
GSM5136497	breast
GSM5155390	prostate
GSM5155391	prostate
GSM5155392	prostate
